table_type,subset,cohort,window_type,window_value,definition,phase_mode,assumption_based_historical,n_windows,n_classifiable,positives,false_positive_rate,wilson95_low,wilson95_high,indeterminate_rate,p_prevalence_ge_39_1,p_prevalence_ge_44_2
window_false_positive,all,healthy_ovulatory,calendar,1,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_exact_any,strict_herzog,False,50,17,5.0,0.29411764705882354,0.1327998961029523,0.5313311006653985,0.6599999999999999,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,1,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,3,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,4,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,6,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,12,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,A_exact_any,strict_herzog,False,50,19,8.0,0.42105263157894735,0.23141891282454238,0.6372409646574496,0.62,,
window_false_positive,all,population,cycle,6,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,12,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,A_exact_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_any,strict_herzog,False,50,32,14.0,0.4375,0.2816533111504036,0.6067440886314801,0.36,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_any,strict_herzog,False,50,40,15.0,0.375,0.2422297916723327,0.5296756086269889,0.19999999999999996,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_any,strict_herzog,False,50,44,14.0,0.3181818181818182,0.19999307710853426,0.46556896062182235,0.12,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_any,strict_herzog,False,50,45,15.0,0.3333333333333333,0.21358874934330035,0.47929511690099585,0.09999999999999998,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_any,strict_herzog,False,50,41,13.0,0.3170731707317073,0.19564613898988575,0.4698419964434429,0.18000000000000005,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_any,strict_herzog,False,50,35,12.0,0.34285714285714286,0.20831694987048957,0.5084805048600374,0.30000000000000004,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_any,strict_herzog,False,50,45,15.0,0.3333333333333333,0.21358874934330035,0.47929511690099585,0.09999999999999998,,
window_false_positive,all,population,calendar,1,A_windowed_any,strict_herzog,False,50,37,20.0,0.5405405405405406,0.3838404689217949,0.6896143019562697,0.26,,
window_false_positive,all,population,calendar,3,A_windowed_any,strict_herzog,False,50,45,24.0,0.5333333333333333,0.3907745474012537,0.670648679349887,0.09999999999999998,,
window_false_positive,all,population,calendar,4,A_windowed_any,strict_herzog,False,50,46,27.0,0.5869565217391305,0.44339497779846154,0.7171139677518723,0.07999999999999996,,
window_false_positive,all,population,calendar,6,A_windowed_any,strict_herzog,False,50,47,26.0,0.5531914893617021,0.41245459838218734,0.6858903373450472,0.06000000000000005,,
window_false_positive,all,population,calendar,12,A_windowed_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,A_windowed_any,strict_herzog,False,50,44,28.0,0.6363636363636364,0.4886637687904344,0.762164702911798,0.12,,
window_false_positive,all,population,cycle,6,A_windowed_any,strict_herzog,False,50,18,12.0,0.6666666666666666,0.43749467295945105,0.837212252491663,0.64,,
window_false_positive,all,population,cycle,12,A_windowed_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,A_windowed_any,strict_herzog,False,50,47,26.0,0.5531914893617021,0.41245459838218734,0.6858903373450472,0.06000000000000005,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_excluding_C3,strict_herzog,False,50,32,14.0,0.4375,0.2816533111504036,0.6067440886314801,0.36,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_excluding_C3,strict_herzog,False,50,40,15.0,0.375,0.2422297916723327,0.5296756086269889,0.19999999999999996,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_excluding_C3,strict_herzog,False,50,44,14.0,0.3181818181818182,0.19999307710853426,0.46556896062182235,0.12,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_excluding_C3,strict_herzog,False,50,45,15.0,0.3333333333333333,0.21358874934330035,0.47929511690099585,0.09999999999999998,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_excluding_C3,strict_herzog,False,50,41,13.0,0.3170731707317073,0.19564613898988575,0.4698419964434429,0.18000000000000005,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_excluding_C3,strict_herzog,False,50,35,12.0,0.34285714285714286,0.20831694987048957,0.5084805048600374,0.30000000000000004,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_excluding_C3,strict_herzog,False,50,45,15.0,0.3333333333333333,0.21358874934330035,0.47929511690099585,0.09999999999999998,,
window_false_positive,all,population,calendar,1,A_windowed_excluding_C3,strict_herzog,False,50,37,18.0,0.4864864864864865,0.3344640430301664,0.6410510333438121,0.26,,
window_false_positive,all,population,calendar,3,A_windowed_excluding_C3,strict_herzog,False,50,45,21.0,0.4666666666666667,0.32935132065011297,0.6092254525987463,0.09999999999999998,,
window_false_positive,all,population,calendar,4,A_windowed_excluding_C3,strict_herzog,False,50,46,25.0,0.5434782608695652,0.4018018105980127,0.6784526621771542,0.07999999999999996,,
window_false_positive,all,population,calendar,6,A_windowed_excluding_C3,strict_herzog,False,50,47,23.0,0.48936170212765956,0.3527555503368215,0.6275754625177314,0.06000000000000005,,
window_false_positive,all,population,calendar,12,A_windowed_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,A_windowed_excluding_C3,strict_herzog,False,50,44,25.0,0.5681818181818182,0.4222414699362943,0.703172765914822,0.12,,
window_false_positive,all,population,cycle,6,A_windowed_excluding_C3,strict_herzog,False,50,18,11.0,0.6111111111111112,0.3861904160223791,0.7969475342783638,0.64,,
window_false_positive,all,population,cycle,12,A_windowed_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,A_windowed_excluding_C3,strict_herzog,False,50,47,23.0,0.48936170212765956,0.3527555503368215,0.6275754625177314,0.06000000000000005,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C1_only,strict_herzog,False,50,28,8.0,0.2857142857142857,0.15253996056669092,0.4705928843329571,0.43999999999999995,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C1_only,strict_herzog,False,50,39,7.0,0.1794871794871795,0.08977265473219115,0.32668045661881623,0.21999999999999997,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C1_only,strict_herzog,False,50,41,9.0,0.21951219512195122,0.12003174778217568,0.3670500598822617,0.18000000000000005,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C1_only,strict_herzog,False,50,43,11.0,0.2558139534883721,0.14929517123808245,0.40238403498846675,0.14,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_C1_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_C1_only,strict_herzog,False,50,39,6.0,0.15384615384615385,0.07247472376982099,0.29729463648926696,0.21999999999999997,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_C1_only,strict_herzog,False,50,34,7.0,0.20588235294117646,0.10349526899031913,0.36798388051163594,0.31999999999999995,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_C1_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_C1_only,strict_herzog,False,50,43,11.0,0.2558139534883721,0.14929517123808245,0.40238403498846675,0.14,,
window_false_positive,all,population,calendar,1,A_windowed_C1_only,strict_herzog,False,50,29,7.0,0.2413793103448276,0.12218422442520091,0.4210760161781133,0.42000000000000004,,
window_false_positive,all,population,calendar,3,A_windowed_C1_only,strict_herzog,False,50,43,15.0,0.3488372093023256,0.22418589997352706,0.49828218007147956,0.14,,
window_false_positive,all,population,calendar,4,A_windowed_C1_only,strict_herzog,False,50,46,19.0,0.41304347826086957,0.2828860322481277,0.5566050222015385,0.07999999999999996,,
window_false_positive,all,population,calendar,6,A_windowed_C1_only,strict_herzog,False,50,47,17.0,0.3617021276595745,0.23966213245714152,0.5046410346520489,0.06000000000000005,,
window_false_positive,all,population,calendar,12,A_windowed_C1_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,A_windowed_C1_only,strict_herzog,False,50,44,17.0,0.38636363636363635,0.2572120275052556,0.5337642460762172,0.12,,
window_false_positive,all,population,cycle,6,A_windowed_C1_only,strict_herzog,False,50,18,9.0,0.5,0.29031021505169974,0.7096897849483003,0.64,,
window_false_positive,all,population,cycle,12,A_windowed_C1_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,A_windowed_C1_only,strict_herzog,False,50,47,17.0,0.3617021276595745,0.23966213245714152,0.5046410346520489,0.06000000000000005,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C2_only,strict_herzog,False,50,31,9.0,0.2903225806451613,0.1609580015630062,0.46592329330749926,0.38,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C2_only,strict_herzog,False,50,40,10.0,0.25,0.14187118639096302,0.40193961420768026,0.19999999999999996,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C2_only,strict_herzog,False,50,43,7.0,0.16279069767441862,0.08116627347062008,0.29972405893747167,0.14,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C2_only,strict_herzog,False,50,45,7.0,0.15555555555555556,0.07745423484758268,0.2878390887239627,0.09999999999999998,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_C2_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_C2_only,strict_herzog,False,50,41,7.0,0.17073170731707318,0.08525251977594998,0.3126261240040417,0.18000000000000005,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_C2_only,strict_herzog,False,50,35,6.0,0.17142857142857143,0.08102640053701589,0.3268228229904496,0.30000000000000004,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_C2_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_C2_only,strict_herzog,False,50,45,7.0,0.15555555555555556,0.07745423484758268,0.2878390887239627,0.09999999999999998,,
window_false_positive,all,population,calendar,1,A_windowed_C2_only,strict_herzog,False,50,35,12.0,0.34285714285714286,0.20831694987048957,0.5084805048600374,0.30000000000000004,,
window_false_positive,all,population,calendar,3,A_windowed_C2_only,strict_herzog,False,50,43,12.0,0.27906976744186046,0.16746613786237488,0.42691028681878873,0.14,,
window_false_positive,all,population,calendar,4,A_windowed_C2_only,strict_herzog,False,50,45,16.0,0.35555555555555557,0.23219082604215877,0.5016418580362313,0.09999999999999998,,
window_false_positive,all,population,calendar,6,A_windowed_C2_only,strict_herzog,False,50,46,12.0,0.2608695652173913,0.156008864456426,0.4025915352801559,0.07999999999999996,,
window_false_positive,all,population,calendar,12,A_windowed_C2_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,A_windowed_C2_only,strict_herzog,False,50,44,18.0,0.4090909090909091,0.2768785562754973,0.555902462589681,0.12,,
window_false_positive,all,population,cycle,6,A_windowed_C2_only,strict_herzog,False,50,17,4.0,0.23529411764705882,0.09555044322080117,0.4726179811956498,0.6599999999999999,,
window_false_positive,all,population,cycle,12,A_windowed_C2_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,A_windowed_C2_only,strict_herzog,False,50,46,12.0,0.2608695652173913,0.156008864456426,0.4025915352801559,0.07999999999999996,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,1,A_windowed_C3_only,strict_herzog,False,50,9,7.0,0.7777777777777778,0.45258896910698887,0.9367748928821533,0.8200000000000001,,
window_false_positive,all,population,calendar,3,A_windowed_C3_only,strict_herzog,False,50,17,7.0,0.4117647058823529,0.2161105679021481,0.6399455735700021,0.6599999999999999,,
window_false_positive,all,population,calendar,4,A_windowed_C3_only,strict_herzog,False,50,18,5.0,0.2777777777777778,0.12499753379553993,0.5087265656029746,0.64,,
window_false_positive,all,population,calendar,6,A_windowed_C3_only,strict_herzog,False,50,22,7.0,0.3181818181818182,0.1636059318135624,0.5268140225895723,0.56,,
window_false_positive,all,population,calendar,12,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,A_windowed_C3_only,strict_herzog,False,50,12,4.0,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.76,,
window_false_positive,all,population,cycle,6,A_windowed_C3_only,strict_herzog,False,50,5,1.0,0.2,0.03622410863243014,0.6244653702374747,0.9,,
window_false_positive,all,population,cycle,12,A_windowed_C3_only,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,A_windowed_C3_only,strict_herzog,False,50,22,7.0,0.3181818181818182,0.1636059318135624,0.5268140225895723,0.56,,
window_false_positive,all,healthy_ovulatory,calendar,1,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,B_minimum_data_any,strict_herzog,False,50,33,9.0,0.2727272727272727,0.1506744088542064,0.44217559002872625,0.33999999999999997,,
window_false_positive,all,healthy_ovulatory,calendar,6,B_minimum_data_any,strict_herzog,False,50,36,10.0,0.2777777777777778,0.1584833794013461,0.43992489997397105,0.28,,
window_false_positive,all,healthy_ovulatory,calendar,12,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,6,B_minimum_data_any,strict_herzog,False,50,29,9.0,0.3103448275862069,0.17275616744483216,0.4923013423309317,0.42000000000000004,,
window_false_positive,all,healthy_ovulatory,cycle,12,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,B_minimum_data_any,strict_herzog,False,50,36,10.0,0.2777777777777778,0.1584833794013461,0.43992489997397105,0.28,,
window_false_positive,all,population,calendar,1,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,3,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,4,B_minimum_data_any,strict_herzog,False,50,40,23.0,0.575,0.42195068541991065,0.7149060744004962,0.19999999999999996,,
window_false_positive,all,population,calendar,6,B_minimum_data_any,strict_herzog,False,50,44,24.0,0.5454545454545454,0.40066183198961974,0.6829476585777909,0.12,,
window_false_positive,all,population,calendar,12,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,B_minimum_data_any,strict_herzog,False,50,2,2.0,1.0,0.34238022750665303,1.0,0.96,,
window_false_positive,all,population,cycle,6,B_minimum_data_any,strict_herzog,False,50,16,10.0,0.625,0.38641040545502714,0.8151876744113636,0.6799999999999999,,
window_false_positive,all,population,cycle,12,B_minimum_data_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,B_minimum_data_any,strict_herzog,False,50,44,24.0,0.5454545454545454,0.40066183198961974,0.6829476585777909,0.12,,
window_false_positive,all,healthy_ovulatory,calendar,1,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,B_minimum_data_excluding_C3,strict_herzog,False,50,33,9.0,0.2727272727272727,0.1506744088542064,0.44217559002872625,0.33999999999999997,,
window_false_positive,all,healthy_ovulatory,calendar,6,B_minimum_data_excluding_C3,strict_herzog,False,50,36,10.0,0.2777777777777778,0.1584833794013461,0.43992489997397105,0.28,,
window_false_positive,all,healthy_ovulatory,calendar,12,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,6,B_minimum_data_excluding_C3,strict_herzog,False,50,29,9.0,0.3103448275862069,0.17275616744483216,0.4923013423309317,0.42000000000000004,,
window_false_positive,all,healthy_ovulatory,cycle,12,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,B_minimum_data_excluding_C3,strict_herzog,False,50,36,10.0,0.2777777777777778,0.1584833794013461,0.43992489997397105,0.28,,
window_false_positive,all,population,calendar,1,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,3,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,4,B_minimum_data_excluding_C3,strict_herzog,False,50,40,22.0,0.55,0.39829091798932054,0.6929469218909508,0.19999999999999996,,
window_false_positive,all,population,calendar,6,B_minimum_data_excluding_C3,strict_herzog,False,50,44,21.0,0.4772727272727273,0.337549910322511,0.6206453443937836,0.12,,
window_false_positive,all,population,calendar,12,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,B_minimum_data_excluding_C3,strict_herzog,False,50,2,2.0,1.0,0.34238022750665303,1.0,0.96,,
window_false_positive,all,population,cycle,6,B_minimum_data_excluding_C3,strict_herzog,False,50,16,9.0,0.5625,0.331785563988119,0.7690134759450765,0.6799999999999999,,
window_false_positive,all,population,cycle,12,B_minimum_data_excluding_C3,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,B_minimum_data_excluding_C3,strict_herzog,False,50,44,21.0,0.4772727272727273,0.337549910322511,0.6206453443937836,0.12,,
window_false_positive,all,healthy_ovulatory,calendar,1,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,6,C_reproducibility_any,strict_herzog,False,50,14,2.0,0.14285714285714285,0.040093921271464966,0.39941379496970353,0.72,,
window_false_positive,all,healthy_ovulatory,calendar,12,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,6,C_reproducibility_any,strict_herzog,False,50,14,2.0,0.14285714285714285,0.040093921271464966,0.39941379496970353,0.72,,
window_false_positive,all,healthy_ovulatory,cycle,12,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,C_reproducibility_any,strict_herzog,False,50,14,2.0,0.14285714285714285,0.040093921271464966,0.39941379496970353,0.72,,
window_false_positive,all,population,calendar,1,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,3,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,4,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,6,C_reproducibility_any,strict_herzog,False,50,9,1.0,0.1111111111111111,0.019890887638544907,0.434999705576656,0.8200000000000001,,
window_false_positive,all,population,calendar,12,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,6,C_reproducibility_any,strict_herzog,False,50,9,1.0,0.1111111111111111,0.019890887638544907,0.434999705576656,0.8200000000000001,,
window_false_positive,all,population,cycle,12,C_reproducibility_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,C_reproducibility_any,strict_herzog,False,50,9,1.0,0.1111111111111111,0.019890887638544907,0.434999705576656,0.8200000000000001,,
window_false_positive,all,healthy_ovulatory,calendar,1,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,6,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,12,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,6,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,12,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,1,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,3,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,4,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,6,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,12,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,6,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,12,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,full,full_diary,C_reproducibility_12cycle_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,1,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,3,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,calendar,4,D_nb_regression_any,strict_herzog,False,50,33,1.0,0.030303030303030304,0.00536941053687183,0.1531872538211892,0.33999999999999997,,
window_false_positive,all,healthy_ovulatory,calendar,6,D_nb_regression_any,strict_herzog,False,50,36,1.0,0.027777777777777776,0.0049204071398104565,0.14169718653273855,0.28,,
window_false_positive,all,healthy_ovulatory,calendar,12,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,3,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,cycle,6,D_nb_regression_any,strict_herzog,False,50,29,1.0,0.034482758620689655,0.006113214292762667,0.17175521879320288,0.42000000000000004,,
window_false_positive,all,healthy_ovulatory,cycle,12,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,healthy_ovulatory,full,full_diary,D_nb_regression_any,strict_herzog,False,50,36,1.0,0.027777777777777776,0.0049204071398104565,0.14169718653273855,0.28,,
window_false_positive,all,population,calendar,1,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,3,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,calendar,4,D_nb_regression_any,strict_herzog,False,50,40,0.0,0.0,0.0,0.08762160119728664,0.19999999999999996,,
window_false_positive,all,population,calendar,6,D_nb_regression_any,strict_herzog,False,50,44,3.0,0.06818181818181818,0.023459395907381622,0.18225044370221527,0.12,,
window_false_positive,all,population,calendar,12,D_nb_regression_any,strict_herzog,False,50,0,0.0,,,,1.0,,
window_false_positive,all,population,cycle,3,D_nb_regression_any,strict_herzog,False,50,2,0.0,0.0,0.0,0.6576197724933469,0.96,,
window_false_positive,all,population,cycle,6,D_nb_regression_any,strict_herzog,False,50,16,0.0,0.0,0.0,0.1936076805344365,0.6799999999999999,,
